room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
7963884,1430,39241182,Private room,,San Francisco,,Bernal Heights,11,5.0,2,1.0,,70.0,,2017-07-10 18:52:26.891536,37.746924,-122.410662,0101000020E610000070ED4449489A5EC07B4CA4349BDF4240
4962043,1430,15698216,Private room,,San Francisco,,Bayview,44,5.0,2,1.0,,80.0,,2017-07-10 18:52:26.883268,37.73126,-122.398697,0101000020E6100000DA006C4084995EC0BD6F7CED99DD4240
15647825,1430,31615305,Private room,,San Francisco,,Bayview,4,4.0,2,1.0,,65.0,,2017-07-10 18:52:26.877839,37.733263,-122.386892,0101000020E610000061C5A9D6C2985EC0F52EDE8FDBDD4240
9918897,1430,50994624,Private room,,San Francisco,,Mission,1,0.0,2,1.0,,69.0,,2017-07-10 18:52:26.872443,37.752215,-122.407172,0101000020E610000034F6251B0F9A5EC0C347C49448E04240
11650390,1430,61795741,Private room,,San Francisco,,Mission,1,0.0,2,1.0,,74.0,,2017-07-10 18:52:26.865434,37.751227,-122.418376,0101000020E61000009A5B21ACC69A5EC0A46FD23428E04240
6469686,1430,21420263,Private room,,San Francisco,,Bernal Heights,2,0.0,2,1.0,,70.0,,2017-07-10 18:52:25.268147,37.745588,-122.408568,0101000020E61000004C8C65FA259A5EC02025766D6FDF4240
10117951,1430,38000723,Private room,,San Francisco,,Visitacion Valley,3,4.5,2,1.0,,65.0,,2017-07-10 18:52:25.264737,37.722514,-122.40733,0101000020E6100000802BD9B1119A5EC07973B8567BDC4240
7009654,1430,34268088,Private room,,San Francisco,,Glen Park,56,5.0,2,1.0,,62.0,,2017-07-10 18:52:25.261140,37.736319,-122.436915,0101000020E61000007008556AF69B5EC0333674B33FDE4240
10153977,1430,10836848,Private room,,San Francisco,,Mission,1,0.0,1,1.0,,65.0,,2017-07-10 18:52:25.258003,37.748511,-122.417233,0101000020E6100000F7730AF2B39A5EC01FD95C35CFDF4240
12561809,1430,657327,Private room,,San Francisco,,Visitacion Valley,3,5.0,2,1.0,,75.0,,2017-07-10 18:52:25.249215,37.717901,-122.404529,0101000020E610000026529ACDE3995EC00262122EE4DB4240
6238980,1430,6347755,Private room,,San Francisco,,Outer Mission,4,5.0,2,1.0,,68.0,,2017-07-10 18:52:25.244857,37.729709,-122.434569,0101000020E6100000BFB67EFACF9B5EC0664CC11A67DD4240
10207254,1430,32202288,Private room,,San Francisco,,Excelsior,19,5.0,2,1.0,,80.0,,2017-07-10 18:52:25.241166,37.722917,-122.435251,0101000020E610000048A30227DB9B5EC0795C548B88DC4240
3578473,1430,1728933,Private room,,San Francisco,,Outer Mission,23,4.5,1,1.0,,65.0,,2017-07-10 18:52:23.492166,37.728817,-122.432335,0101000020E6100000A27A6B60AB9B5EC069E21DE049DD4240
10812359,1430,15349148,Private room,,San Francisco,,Bernal Heights,1,0.0,2,1.0,,65.0,,2017-07-10 18:52:23.489546,37.732193,-122.42261,0101000020E61000009B3DD00A0C9B5EC019AE0E80B8DD4240
18358383,1430,127062760,Private room,,San Francisco,,Mission,4,4.0,1,1.0,,69.0,,2017-07-10 18:52:22.168583,37.754071,-122.416575,0101000020E61000003255302AA99A5EC057EE056685E04240
283081,1430,1474705,Private room,,San Francisco,,Castro/Upper Market,120,4.5,2,1.0,,80.0,,2017-07-10 18:52:20.572596,37.756004,-122.438728,0101000020E6100000BAF59A1E149C5EC095D233BDC4E04240
13085830,1430,15426258,Private room,,San Francisco,,Mission,2,0.0,2,1.0,,75.0,,2017-07-10 18:52:20.565307,37.749369,-122.422366,0101000020E61000004F3C670B089B5EC070D1C952EBDF4240
18813361,1430,199116,Private room,,San Francisco,,Excelsior,0,0.0,1,1.0,,75.0,,2017-07-10 18:52:20.550372,37.729273,-122.418623,0101000020E61000009E961FB8CA9A5EC08B6D52D158DD4240
8833630,1430,22755624,Private room,,San Francisco,,Mission,2,0.0,1,1.0,,75.0,,2017-07-10 18:52:18.893415,37.752799,-122.416689,0101000020E610000097E65608AB9A5EC013BBB6B75BE04240
4825026,1430,204288,Private room,,San Francisco,,Bernal Heights,1,0.0,2,1.0,,75.0,,2017-07-10 18:52:18.881853,37.740797,-122.421011,0101000020E610000066101FD8F19A5EC0CAFCA36FD2DE4240
16181249,1430,105656809,Private room,,San Francisco,,Western Addition,3,4.0,1,1.0,,70.0,,2017-07-10 18:52:18.877299,37.77131,-122.436458,0101000020E6100000F70489EDEE9B5EC0F4893C49BAE24240
2204233,1430,11246784,Private room,,San Francisco,,Mission,5,5.0,2,1.0,,75.0,,2017-07-10 18:52:18.875001,37.753849,-122.422655,0101000020E61000006B9F8EC70C9B5EC0A88FC01F7EE04240
12408491,1430,20859407,Private room,,San Francisco,,Excelsior,58,4.5,2,1.0,,69.0,,2017-07-10 18:52:18.869238,37.719002,-122.439025,0101000020E6100000174850FC189C5EC01AE1ED4108DC4240
13980749,1430,72137756,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,70.0,,2017-07-10 18:52:17.082843,37.767629,-122.39758,0101000020E6100000CC6262F371995EC0083BC5AA41E24240
12428522,1430,50668330,Private room,,San Francisco,,Excelsior,28,4.5,2,1.0,,70.0,,2017-07-10 18:52:17.076345,37.729506,-122.423831,0101000020E6100000FC010F0C209B5EC02E1EDE7360DD4240
13830188,1430,4292831,Private room,,San Francisco,,Mission,4,5.0,2,1.0,,75.0,,2017-07-10 18:52:17.070554,37.752955,-122.403843,0101000020E6100000FC6D4F90D8995EC00A2E56D460E04240
9577217,1430,13343735,Private room,,San Francisco,,Castro/Upper Market,7,5.0,2,1.0,,75.0,,2017-07-10 18:52:17.066847,37.760494,-122.436672,0101000020E61000000DC51D6FF29B5EC0F1660DDE57E14240
2088622,1430,10220182,Private room,,San Francisco,,Outer Mission,228,4.5,2,1.0,,69.0,,2017-07-10 18:52:08.858013,37.724783,-122.436092,0101000020E610000006836BEEE89B5EC030D978B0C5DC4240
9955894,1430,48729832,Private room,,San Francisco,,Outer Mission,37,5.0,1,1.0,,70.0,,2017-07-10 18:52:08.853150,37.723733,-122.43997,0101000020E6100000274EEE77289C5EC09B046F48A3DC4240
5998790,1430,16745765,Private room,,San Francisco,,Bernal Heights,55,5.0,2,1.0,,80.0,,2017-07-10 18:52:05.376465,37.740113,-122.419927,0101000020E610000046ED7E15E09A5EC0172CD505BCDE4240
17753503,1430,71333862,Private room,,San Francisco,,Bernal Heights,23,5.0,2,1.0,,65.0,,2017-07-10 18:52:05.359837,37.735908,-122.410692,0101000020E6100000A52E19C7489A5EC0B16EBC3B32DE4240
4613237,1430,9390839,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,70.0,,2017-07-10 18:52:01.246009,37.775893,-122.425973,0101000020E6100000A8FE4124439B5EC001193A7650E34240
11692704,1430,4254894,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,72.0,,2017-07-10 18:52:01.243144,37.759092,-122.409695,0101000020E61000006C956071389A5EC0DF5339ED29E14240
4637003,1430,1244068,Private room,,San Francisco,,Mission,0,0.0,2,1.0,,65.0,,2017-07-10 18:52:01.240284,37.761703,-122.418277,0101000020E6100000D1EAE40CC59A5EC0EE21E17B7FE14240
7884670,1430,4290912,Private room,,San Francisco,,Western Addition,0,0.0,1,1.0,,80.0,,2017-07-10 18:52:01.237860,37.776392,-122.430617,0101000020E610000081069B3A8F9B5EC0227024D060E34240
1589770,1430,413788,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,75.0,,2017-07-10 18:52:01.231583,37.759818,-122.416925,0101000020E6100000A1F831E6AE9A5EC0C1745AB741E14240
6529917,1430,14526432,Private room,,San Francisco,,Castro/Upper Market,2,0.0,1,1.0,,79.0,,2017-07-10 18:52:01.228615,37.761999,-122.435008,0101000020E6100000E55FCB2BD79B5EC0D84AE82E89E14240
19377330,1430,2945427,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,74.0,,2017-07-10 18:52:01.216920,37.763203,-122.424087,0101000020E610000029EACC3D249B5EC0C39ACAA2B0E14240
10553960,1430,7581856,Private room,,San Francisco,,Potrero Hill,0,0.0,2,1.0,,75.0,,2017-07-10 18:52:01.212087,37.759475,-122.392825,0101000020E61000004703780B24995EC097900F7A36E14240
3379430,1430,17040707,Private room,,San Francisco,,Mission,1,0.0,2,1.0,,80.0,,2017-07-10 18:51:59.539395,37.75826,-122.40833,0101000020E610000072FE2614229A5EC0B7EEE6A90EE14240
16630708,1430,90957171,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,70.0,,2017-07-10 18:51:59.534951,37.76868,-122.424074,0101000020E61000005F454607249B5EC06E8B321B64E24240
18156268,1430,53327643,Private room,,San Francisco,,Western Addition,2,0.0,1,1.0,,75.0,,2017-07-10 18:51:59.530537,37.777302,-122.434291,0101000020E61000009E7C7A6CCB9B5EC0C58EC6A17EE34240
3194136,1430,4901696,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,80.0,,2017-07-10 18:51:59.525797,37.758848,-122.405945,0101000020E610000062BEBC00FB995EC0485167EE21E14240
9427046,1430,4077610,Private room,,San Francisco,,Potrero Hill,0,0.0,1,1.0,,75.0,,2017-07-10 18:51:57.811389,37.762232,-122.401901,0101000020E6100000B3CEF8BEB8995EC07AFB73D190E14240
2737894,1430,1841207,Private room,,San Francisco,,Castro/Upper Market,14,4.5,2,1.0,,75.0,,2017-07-10 18:51:57.808904,37.75969,-122.435241,0101000020E6100000373811FDDA9B5EC0938C9C853DE14240
8882147,1430,45541248,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,78.0,,2017-07-10 18:51:57.802631,37.777146,-122.397703,0101000020E61000005AA148F773995EC0CE1B278579E34240
13636515,1430,19990324,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,66.0,,2017-07-10 18:51:57.800335,37.765107,-122.406469,0101000020E61000009F758D96039A5EC06878B306EFE14240
8195650,1430,7550554,Private room,,San Francisco,,Western Addition,0,0.0,1,1.0,,65.0,,2017-07-10 18:51:57.789357,37.779885,-122.438959,0101000020E61000003B527DE7179C5EC00BD28C45D3E34240
8226229,1430,2210380,Private room,,San Francisco,,South of Market,1,0.0,1,1.0,,65.0,,2017-07-10 18:51:57.775501,37.771785,-122.421229,0101000020E61000001DC87A6AF59A5EC08D45D3D9C9E24240
13713588,1430,16145722,Private room,,San Francisco,,Western Addition,3,4.0,1,1.0,,80.0,,2017-07-10 18:51:57.767398,37.776607,-122.424781,0101000020E610000094BDA59C2F9B5EC01E6CB1DB67E34240
7358354,1430,6683937,Private room,,San Francisco,,South of Market,12,3.5,2,1.0,,75.0,,2017-07-10 18:51:57.764056,37.782427,-122.409101,0101000020E6100000B3F0F5B52E9A5EC0F240649126E44240
12151949,1430,730029,Private room,,San Francisco,,Western Addition,0,0.0,1,1.0,,70.0,,2017-07-10 18:51:55.925356,37.771695,-122.4306,0101000020E6100000166A4DF38E9B5EC04DBED9E6C6E24240
12609202,1430,759568,Private room,,San Francisco,,Western Addition,1,0.0,1,1.0,,70.0,,2017-07-10 18:51:55.921195,37.773274,-122.424567,0101000020E61000007EFD101B2C9B5EC06E6C76A4FAE24240
17511207,1430,17042045,Private room,,San Francisco,,Downtown/Civic Center,4,4.5,2,0.0,,79.0,,2017-07-10 18:51:55.906228,37.787446,-122.409887,0101000020E61000008E03AF963B9A5EC0DAAED007CBE44240
18159144,1430,2513762,Private room,,San Francisco,,Western Addition,0,0.0,2,1.0,,75.0,,2017-07-10 18:51:54.219045,37.772971,-122.424963,0101000020E6100000A5C00298329B5EC0D2E0B6B6F0E24240
10839763,1430,21229755,Private room,,San Francisco,,Haight Ashbury,8,5.0,1,1.0,,69.0,,2017-07-10 18:51:54.209338,37.770946,-122.439432,0101000020E6100000373465A71F9C5EC0B37DC85BAEE24240
731591,1430,3808164,Private room,,San Francisco,,Western Addition,15,4.5,2,1.0,,70.0,,2017-07-10 18:51:54.186223,37.775044,-122.432947,0101000020E6100000AF795567B59B5EC0037B4CA434E34240
6272816,1430,7965809,Private room,,San Francisco,,Mission,89,5.0,2,1.0,,71.0,,2017-07-10 18:51:53.044685,37.769819,-122.421604,0101000020E610000038F7578FFB9A5EC0726BD26D89E24240
15987415,1430,103884979,Private room,,San Francisco,,South of Market,9,3.5,2,1.0,,70.0,,2017-07-10 18:51:42.311291,37.775846,-122.41467,0101000020E610000078280AF4899A5EC0C05DF6EB4EE34240
7583612,1430,8465656,Private room,,San Francisco,,Mission,1,0.0,2,1.0,,80.0,,2017-07-10 18:51:33.707391,37.757823,-122.413981,0101000020E6100000960A2AAA7E9A5EC00C94145800E14240
16558707,1430,2101972,Private room,,San Francisco,,Downtown/Civic Center,9,4.5,2,1.0,,75.0,,2017-07-10 18:51:33.696200,37.775206,-122.421193,0101000020E610000077137CD3F49A5EC0DCD440F339E34240
9481209,1430,40726633,Private room,,San Francisco,,Mission,4,5.0,2,1.0,,65.0,,2017-07-10 18:51:33.681539,37.750172,-122.41734,0101000020E610000002D4D4B2B59A5EC0FD2FD7A205E04240
10841170,1430,885744,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,74.0,,2017-07-10 18:51:33.670869,37.775481,-122.407611,0101000020E61000005A9F724C169A5EC0AED51EF642E34240
2021458,1430,4836900,Private room,,San Francisco,,Noe Valley,6,4.0,1,1.0,,80.0,,2017-07-10 18:51:30.521683,37.753604,-122.428565,0101000020E610000075CDE49B6D9B5EC041118B1876E04240
5806694,1430,94461,Private room,,San Francisco,,Mission,12,4.5,1,1.0,,70.0,,2017-07-10 18:51:28.784691,37.754132,-122.409077,0101000020E6100000EE224C512E9A5EC0FC6EBA6587E04240
13841956,1430,1543780,Private room,,San Francisco,,Mission,2,0.0,1,1.0,,71.0,,2017-07-10 18:51:28.782327,37.759746,-122.41794,0101000020E61000002DEC6987BF9A5EC027A25F5B3FE14240
8647310,1430,12248402,Private room,,San Francisco,,South of Market,13,4.5,2,1.0,,75.0,,2017-07-10 18:51:28.777220,37.778491,-122.407044,0101000020E61000001D0247020D9A5EC07C9DD497A5E34240
16722017,1430,45782635,Private room,,San Francisco,,South of Market,0,0.0,2,1.0,,65.0,,2017-07-10 18:51:28.768851,37.781369,-122.38977,0101000020E610000090BDDEFDF1985EC0DA8D3EE603E44240
12275291,1430,56269149,Private room,,San Francisco,,South of Market,2,0.0,1,1.0,,65.0,,2017-07-10 18:51:28.764114,37.773955,-122.402203,0101000020E610000099D6A6B1BD995EC0B0C91AF510E34240
10684397,1430,55195484,Private room,,San Francisco,,Mission,0,0.0,2,1.0,,65.0,,2017-07-10 18:51:28.759381,37.749264,-122.415286,0101000020E6100000251FBB0B949A5EC0FA08FCE1E7DF4240
16579687,1430,51085715,Private room,,San Francisco,,Mission,2,0.0,2,1.0,,79.0,,2017-07-10 18:51:28.753102,37.764245,-122.425584,0101000020E6100000DB6CACC43C9B5EC0D690B8C7D2E14240
6361956,1430,8141829,Private room,,San Francisco,,Mission,2,0.0,1,1.0,,75.0,,2017-07-10 18:51:28.746189,37.751292,-122.420873,0101000020E61000003EB14E95EF9A5EC08BDF14562AE04240
4142783,1430,478016,Private room,,San Francisco,,Bernal Heights,2,0.0,2,1.0,,65.0,,2017-07-10 18:51:28.740245,37.746235,-122.409546,0101000020E61000004A0D6D00369A5EC0B610E4A084DF4240
6626648,1430,34684374,Private room,,San Francisco,,Western Addition,1,0.0,1,1.0,,80.0,,2017-07-10 18:51:27.038161,37.770224,-122.431955,0101000020E6100000FF959526A59B5EC0124C35B396E24240
17483093,1430,91232844,Private room,,San Francisco,,South of Market,1,0.0,1,1.0,,69.0,,2017-07-10 18:51:27.029751,37.78092,-122.405327,0101000020E6100000E44BA8E0F0995EC06B65C22FF5E34240
11207223,1430,4508207,Private room,,San Francisco,,Western Addition,3,5.0,2,1.0,,80.0,,2017-07-10 18:51:27.022399,37.772188,-122.431899,0101000020E6100000350BB43BA49B5EC08C2E6F0ED7E24240
13846498,1430,17724381,Private room,,San Francisco,,Mission,2,0.0,2,1.0,,80.0,,2017-07-10 18:51:27.011366,37.763627,-122.425385,0101000020E610000060CD0182399B5EC0DAAB8F87BEE14240
12867911,1430,23437322,Private room,,San Francisco,,Bernal Heights,0,0.0,2,1.0,,80.0,,2017-07-10 18:51:25.428304,37.748277,-122.409609,0101000020E61000006DC9AA08379A5EC0ACAC6D8AC7DF4240
16323334,1430,929528,Private room,,San Francisco,,Bernal Heights,0,0.0,1,1.0,,70.0,,2017-07-10 18:51:25.425248,37.74519,-122.40788,0101000020E6100000522CB7B41A9A5EC033A7CB6262DF4240
9490490,1430,48961311,Private room,,San Francisco,,Mission,3,5.0,2,1.0,,77.0,,2017-07-10 18:51:25.422308,37.753852,-122.411158,0101000020E610000048DFA469509A5EC01903EB387EE04240
12571474,1430,4823436,Private room,,San Francisco,,Mission,14,4.5,2,1.0,,68.0,,2017-07-10 18:51:25.417122,37.753215,-122.421973,0101000020E6100000E1B20A9B019B5EC0A6ED5F5969E04240
9219530,1430,924770,Private room,,San Francisco,,Mission,3,4.5,1,1.0,,75.0,,2017-07-10 18:51:25.412404,37.764032,-122.424823,0101000020E6100000ACE5CE4C309B5EC07A8CF2CCCBE14240
8340604,1430,43964005,Private room,,San Francisco,,Excelsior,0,0.0,1,1.0,,70.0,,2017-07-10 18:51:25.407336,37.725666,-122.418631,0101000020E6100000E085ADD9CA9A5EC0D9E89C9FE2DC4240
17016258,1430,21855808,Private room,,San Francisco,,Mission,4,4.0,2,1.0,,65.0,,2017-07-10 18:51:25.404608,37.754857,-122.411641,0101000020E6100000562C7E53589A5EC00E1478279FE04240
11824639,1430,15351267,Private room,,San Francisco,,Noe Valley,1,0.0,2,1.0,,75.0,,2017-07-10 18:51:25.393452,37.745331,-122.43183,0101000020E6100000A1DB4B1AA39B5EC0F5D8960167DF4240
17371769,1430,15858153,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,75.0,,2017-07-10 18:51:25.388569,37.775757,-122.409885,0101000020E6100000BE874B8E3B9A5EC0505260014CE34240
12545727,1430,6152798,Private room,,San Francisco,,Bernal Heights,0,0.0,2,1.0,,64.0,,2017-07-10 18:51:25.385301,37.739478,-122.413244,0101000020E61000002B51F696729A5EC0450E1137A7DE4240
4175303,1430,7434440,Private room,,San Francisco,,Western Addition,67,5.0,2,1.0,,65.0,,2017-07-10 18:51:23.295785,37.772904,-122.424533,0101000020E6100000A8C4758C2B9B5EC04A79AD84EEE24240
9329263,1430,23834142,Private room,,San Francisco,,Potrero Hill,1,0.0,2,1.0,,68.0,,2017-07-10 18:51:23.293304,37.756998,-122.399847,0101000020E6100000D619DF1797995EC097917A4FE5E04240
5386625,1430,13522973,Private room,,San Francisco,,Bernal Heights,2,0.0,1,1.0,,80.0,,2017-07-10 18:51:23.283345,37.746311,-122.410135,0101000020E61000007AFCDEA63F9A5EC091D26C1E87DF4240
18993951,1430,48429888,Private room,,San Francisco,,South of Market,1,0.0,2,1.0,,80.0,,2017-07-10 18:51:23.280995,37.77194,-122.394171,0101000020E6100000068200193A995EC0B43C0FEECEE24240
15411459,1430,54376687,Private room,,San Francisco,,Noe Valley,10,5.0,2,1.0,,75.0,,2017-07-10 18:51:23.274726,37.743613,-122.430242,0101000020E610000067D7BD15899B5EC0B3F0F5B52EDF4240
10106139,1430,51862877,Private room,,San Francisco,,Bernal Heights,27,5.0,2,1.0,,79.0,,2017-07-10 18:51:23.272377,37.742016,-122.412922,0101000020E6100000217365506D9A5EC0EB8D5A61FADE4240
8597092,1430,32072396,Private room,,San Francisco,,Mission,12,4.5,2,1.0,,80.0,,2017-07-10 18:51:21.492066,37.75697,-122.407649,0101000020E6100000D1CFD4EB169A5EC0CD069964E4E04240
19136761,1430,69776365,Private room,,San Francisco,,Potrero Hill,0,0.0,3,1.0,,76.0,,2017-07-10 18:51:21.477509,37.761259,-122.403288,0101000020E6100000A2B77878CF995EC0916456EF70E14240
53280,1430,126263,Private room,,San Francisco,,Bernal Heights,116,5.0,1,1.0,,70.0,,2017-07-10 18:51:21.455474,37.738777,-122.411895,0101000020E6100000B398D87C5C9A5EC0BC04A73E90DE4240
16383490,1430,260426,Private room,,San Francisco,,Potrero Hill,2,0.0,2,1.0,,79.0,,2017-07-10 18:51:19.382103,37.758049,-122.40117,0101000020E6100000B988EFC4AC995EC0FCE1E7BF07E14240
9918068,1430,4462809,Private room,,San Francisco,,Mission,53,5.0,2,1.0,,78.0,,2017-07-10 18:51:18.254243,37.760253,-122.407132,0101000020E6100000ED4960730E9A5EC0CBD765F84FE14240
18841477,1430,1819112,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,75.0,,2017-07-10 18:51:18.248790,37.750816,-122.407499,0101000020E6100000C689AF76149A5EC022A81ABD1AE04240
12870849,1430,3967769,Private room,,San Francisco,,Bayview,7,5.0,2,1.0,,74.0,,2017-07-10 18:51:18.245920,37.731192,-122.389446,0101000020E6100000B763EAAEEC985EC0658C0FB397DD4240
11100926,1430,2709765,Private room,,San Francisco,,Bernal Heights,11,5.0,2,1.0,,79.0,,2017-07-10 18:51:17.040348,37.73658,-122.420345,0101000020E61000006002B7EEE69A5EC09F71E14048DE4240
3716504,1430,4843181,Private room,,San Francisco,,Mission,50,5.0,2,1.0,,77.0,,2017-07-10 18:51:17.028370,37.749137,-122.418782,0101000020E6100000D2890453CD9A5EC09D9CA1B8E3DF4240
18228965,1430,23086506,Private room,,San Francisco,,Bernal Heights,0,0.0,1,1.0,,75.0,,2017-07-10 18:51:15.250702,37.742833,-122.414248,0101000020E6100000BD1B0B0A839A5EC0DDB1D82615DF4240
13591025,1430,63621229,Private room,,San Francisco,,Bernal Heights,2,0.0,2,1.0,,65.0,,2017-07-10 18:51:13.654514,37.734037,-122.417805,0101000020E6100000BDC62E51BD9A5EC0E886A6ECF4DD4240
13279174,1430,26681458,Private room,,San Francisco,,South of Market,2,0.0,2,1.0,,80.0,,2017-07-10 18:51:13.647397,37.781347,-122.389875,0101000020E6100000CBA145B6F3985EC0F2E9B12D03E44240
16910795,1430,1819112,Private room,,San Francisco,,Mission,2,0.0,2,1.0,,80.0,,2017-07-10 18:51:13.643242,37.749568,-122.407615,0101000020E6100000FB96395D169A5EC066101FD8F1DF4240
17241501,1430,5190998,Private room,,San Francisco,,South of Market,0,0.0,1,1.0,,64.0,,2017-07-10 18:51:13.625903,37.775023,-122.400548,0101000020E61000009B1E1494A2995EC0EB5223F433E34240
2436131,1430,6683937,Private room,,San Francisco,,South of Market,67,4.0,2,1.0,,75.0,,2017-07-10 18:51:12.074194,37.782021,-122.40946,0101000020E61000004A41B797349A5EC082E49D4319E44240
14219809,1430,79153344,Private room,,San Francisco,,Excelsior,78,5.0,2,1.0,,69.0,,2017-07-10 18:51:12.071239,37.725099,-122.426873,0101000020E6100000E8A221E3519B5EC060AE450BD0DC4240
4263821,1430,335127,Private room,,San Francisco,,Noe Valley,99,5.0,1,1.0,,65.0,,2017-07-10 18:51:12.063885,37.75093,-122.427022,0101000020E61000000A2B1554549B5EC0EACA67791EE04240
882409,1430,238982,Private room,,San Francisco,,South of Market,263,5.0,2,1.0,,80.0,,2017-07-10 18:51:10.528354,37.775885,-122.409023,0101000020E6100000F513CE6E2D9A5EC07E3A1E3350E34240
18806185,1430,130921045,Private room,,San Francisco,,Bayview,1,0.0,3,1.0,,79.0,,2017-07-10 18:51:08.797197,37.734361,-122.394391,0101000020E61000008DB5BFB33D995EC09B3A8F8AFFDD4240
19411476,1430,120435565,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,79.0,,2017-07-10 18:51:08.792720,37.751901,-122.411009,0101000020E61000002657B1F84D9A5EC0336ABE4A3EE04240
9034987,1430,42647468,Private room,,San Francisco,,Bayview,132,4.5,3,1.0,,69.0,,2017-07-10 18:51:07.854451,37.729882,-122.400423,0101000020E61000003D64CA87A0995EC034F8FBC56CDD4240
187730,1430,142882,Private room,,San Francisco,,Mission,69,5.0,1,1.0,,65.0,,2017-07-10 18:51:07.845670,37.757567,-122.419395,0101000020E6100000C746205ED79A5EC0B1C398F4F7E04240
13022232,1430,71325446,Private room,,San Francisco,,Excelsior,105,5.0,2,1.0,,68.0,,2017-07-10 18:51:07.095525,37.724748,-122.405698,0101000020E61000005E83BEF4F6995EC0B3EBDE8AC4DC4240
19413636,1430,120435565,Private room,,San Francisco,,Mission,0,0.0,1,1.0,,79.0,,2017-07-10 18:51:07.084074,37.750668,-122.412748,0101000020E6100000525F96766A9A5EC0AD1397E315E04240
18999934,1430,130921045,Private room,,San Francisco,,Bayview,9,5.0,3,1.0,,69.0,,2017-07-10 18:51:07.063741,37.734467,-122.392408,0101000020E610000015AC71361D995EC0E17EC00303DE4240
18813394,1430,125996526,Private room,,San Francisco,,Bayview,8,5.0,1,1.0,,80.0,,2017-07-10 18:51:05.779556,37.732598,-122.372903,0101000020E610000023658BA4DD975EC0B98E71C5C5DD4240
15602145,1430,906727,Private room,,San Francisco,,Inner Richmond,2,0.0,1,1.0,,72.0,,2017-07-10 18:51:02.879266,37.785434,-122.470284,0101000020E610000041F50F22199E5EC04F95EF1989E44240
12589159,1430,68285600,Private room,,San Francisco,,Presidio Heights,2,0.0,2,1.0,,65.0,,2017-07-10 18:51:02.153564,37.782717,-122.455408,0101000020E61000008E959867259D5EC0F982161230E44240
2139059,1430,7708962,Private room,,San Francisco,,Inner Richmond,23,4.5,1,1.0,,68.0,,2017-07-10 18:51:02.146830,37.78235,-122.470402,0101000020E6100000467EFD101B9E5EC04703780B24E44240
15028518,1430,9093166,Private room,,San Francisco,,Russian Hill,6,5.0,1,1.0,,67.0,,2017-07-10 18:51:00.496407,37.802045,-122.413867,0101000020E6100000317903CC7C9A5EC0CD751A69A9E64240
2636446,1430,919251,Private room,,San Francisco,,Presidio Heights,3,4.5,2,1.0,,75.0,,2017-07-10 18:51:00.492581,37.782136,-122.453349,0101000020E6100000282B86AB039D5EC01B834E081DE44240
17450026,1430,86494146,Private room,,San Francisco,,Downtown/Civic Center,1,0.0,4,1.0,,75.0,,2017-07-10 18:51:00.464271,37.7873,-122.416237,0101000020E6100000A69883A0A39A5EC00612143FC6E44240
13395595,1430,76205051,Private room,,San Francisco,,Inner Richmond,2,0.0,2,1.0,,80.0,,2017-07-10 18:50:58.820356,37.784126,-122.462819,0101000020E6100000EA3D95D39E9D5EC0BEF8A23D5EE44240
1225319,1430,6683937,Private room,,San Francisco,,South of Market,95,4.0,2,1.0,,75.0,,2017-07-10 18:50:58.802144,37.782419,-122.409395,0101000020E610000057091687339A5EC06F62484E26E44240
1317908,1430,3022475,Private room,,San Francisco,,Western Addition,57,5.0,1,1.0,,80.0,,2017-07-10 18:50:58.799322,37.782925,-122.434271,0101000020E61000007AA69718CB9B5EC0431CEBE236E44240
4948327,1430,5366845,Private room,,San Francisco,,Inner Richmond,182,4.5,2,1.0,,67.0,,2017-07-10 18:50:56.828052,37.784779,-122.468035,0101000020E610000089981249F49D5EC036CB65A373E44240
8091534,1430,19805635,Private room,,San Francisco,,Western Addition,0,0.0,1,1.0,,71.0,,2017-07-10 18:50:55.049702,37.784977,-122.431013,0101000020E6100000A7C98CB7959B5EC05C8E57207AE44240
18917322,1430,68425917,Private room,,San Francisco,,Lakeshore,0,0.0,2,1.0,,69.0,,2017-07-10 18:56:26.094960,37.714784,-122.472919,0101000020E61000000DAA0D4E449E5EC01FDAC70A7EDB4240
14919470,1430,68425917,Private room,,San Francisco,,Lakeshore,10,4.0,2,1.0,,79.0,,2017-07-10 18:56:25.376584,37.7148,-122.473032,0101000020E6100000897D0228469E5EC02497FF907EDB4240
